"Local","Latit","Longit","Ano","Solo","Cultivar","Bloco","kgha","Tecnologia","GM","Plantio","Ciclo","Textura_do_solo","Latitude","Longitude","Colheita","Cycle3","Cycle4","ID","Temp","Caracteristica","Clima","ALLSKY_SFC_LW_DWN_mean_0.45","ALLSKY_SFC_LW_DWN_mean_45.70","ALLSKY_SFC_LW_DWN_mean_70.","ALLSKY_SFC_SW_DWN_mean_0.45","ALLSKY_SFC_SW_DWN_mean_45.70","ALLSKY_SFC_SW_DWN_mean_70.","ETP_mean_0.45","ETP_mean_45.70","ETP_mean_70.","FRUE_mean_0.45","FRUE_mean_45.70","FRUE_mean_70.","GDD_mean_0.45","GDD_mean_45.70","GDD_mean_70.","PETP_mean_0.45","PETP_mean_45.70","PETP_mean_70.","RH2M_mean_0.45","RH2M_mean_45.70","RH2M_mean_70.","RTA_mean_0.45","RTA_mean_45.70","RTA_mean_70.","SPV_mean_0.45","SPV_mean_45.70","SPV_mean_70.","T2M_MAX_mean_0.45","T2M_MAX_mean_45.70","T2M_MAX_mean_70.","T2M_mean_0.45","T2M_mean_45.70","T2M_mean_70.","T2M_MIN_mean_0.45","T2M_MIN_mean_45.70","T2M_MIN_mean_70.","T2M_RANGE_mean_0.45","T2M_RANGE_mean_45.70","T2M_RANGE_mean_70.","T2MDEW_mean_0.45","T2MDEW_mean_45.70","T2MDEW_mean_70.","VPD_mean_0.45","VPD_mean_45.70","VPD_mean_70.","WS2M_mean_0.45","WS2M_mean_45.70","WS2M_mean_70.","ALLSKY_SFC_LW_DWN_sum_0.45","ALLSKY_SFC_LW_DWN_sum_45.70","ALLSKY_SFC_LW_DWN_sum_70.","PRECTOT_sum_0.45","PRECTOT_sum_45.70","PRECTOT_sum_70."
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","RK7518",1,3621.71038033107,"IPRO",7.5,2019-11-21,98,"Media",-10.1880277777778,-48.6818333333333,2020-02-27,"Precoce","Super Precoce",29,0.3,"Neutral","Neutral",425.183045454545,415.995,417.983666666667,20.7732727272727,19.6698,18.0326666666667,9.65783059025943,9.09692611886368,8.30732067867314,0.776378787878788,0.720342857142857,0.685761904761905,11.6592954545455,11.3526,11.3076666666667,-4.78242149935034,-4.69052611886368,0.87101265466019,70.8348636363636,77.421,81.6496666666667,39.400925343416,39.5398610734261,39.4664483752735,0.224782791060401,0.211667466843725,0.2039646913824,33.1432727272727,31.5102,30.1146666666667,28.0607727272727,26.7946,26.1176666666667,23.4246363636364,22.7042,22.6473333333333,9.71963636363636,8.807,7.46833333333333,21.7212272727273,22.1474,22.5023333333333,1.39468822624531,1.03394158865975,0.792190622730621,1.4135,1.541,1.49966666666667,18708.011,10399.851,12539.481,214.431,110.111,275.291
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","RK7518",2,3514.71968097584,"IPRO",7.5,2019-11-21,98,"Media",-10.1880277777778,-48.6818333333333,2020-02-27,"Precoce","Super Precoce",29,0.3,"Neutral","Neutral",425.183045454545,415.995,417.983666666667,20.7732727272727,19.6698,18.0326666666667,9.65783059025943,9.09692611886368,8.30732067867314,0.776378787878788,0.720342857142857,0.685761904761905,11.6592954545455,11.3526,11.3076666666667,-4.78242149935034,-4.69052611886368,0.87101265466019,70.8348636363636,77.421,81.6496666666667,39.400925343416,39.5398610734261,39.4664483752735,0.224782791060401,0.211667466843725,0.2039646913824,33.1432727272727,31.5102,30.1146666666667,28.0607727272727,26.7946,26.1176666666667,23.4246363636364,22.7042,22.6473333333333,9.71963636363636,8.807,7.46833333333333,21.7212272727273,22.1474,22.5023333333333,1.39468822624531,1.03394158865975,0.792190622730621,1.4135,1.541,1.49966666666667,18708.011,10399.851,12539.481,214.431,110.111,275.291
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","RK7518",3,3332.23312776861,"IPRO",7.5,2019-11-21,98,"Media",-10.1880277777778,-48.6818333333333,2020-02-27,"Precoce","Super Precoce",29,0.3,"Neutral","Neutral",425.183045454545,415.995,417.983666666667,20.7732727272727,19.6698,18.0326666666667,9.65783059025943,9.09692611886368,8.30732067867314,0.776378787878788,0.720342857142857,0.685761904761905,11.6592954545455,11.3526,11.3076666666667,-4.78242149935034,-4.69052611886368,0.87101265466019,70.8348636363636,77.421,81.6496666666667,39.400925343416,39.5398610734261,39.4664483752735,0.224782791060401,0.211667466843725,0.2039646913824,33.1432727272727,31.5102,30.1146666666667,28.0607727272727,26.7946,26.1176666666667,23.4246363636364,22.7042,22.6473333333333,9.71963636363636,8.807,7.46833333333333,21.7212272727273,22.1474,22.5023333333333,1.39468822624531,1.03394158865975,0.792190622730621,1.4135,1.541,1.49966666666667,18708.011,10399.851,12539.481,214.431,110.111,275.291
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","RK7518",4,3639.95467055205,"IPRO",7.5,2019-11-21,98,"Media",-10.1880277777778,-48.6818333333333,2020-02-27,"Precoce","Super Precoce",29,0.3,"Neutral","Neutral",425.183045454545,415.995,417.983666666667,20.7732727272727,19.6698,18.0326666666667,9.65783059025943,9.09692611886368,8.30732067867314,0.776378787878788,0.720342857142857,0.685761904761905,11.6592954545455,11.3526,11.3076666666667,-4.78242149935034,-4.69052611886368,0.87101265466019,70.8348636363636,77.421,81.6496666666667,39.400925343416,39.5398610734261,39.4664483752735,0.224782791060401,0.211667466843725,0.2039646913824,33.1432727272727,31.5102,30.1146666666667,28.0607727272727,26.7946,26.1176666666667,23.4246363636364,22.7042,22.6473333333333,9.71963636363636,8.807,7.46833333333333,21.7212272727273,22.1474,22.5023333333333,1.39468822624531,1.03394158865975,0.792190622730621,1.4135,1.541,1.49966666666667,18708.011,10399.851,12539.481,214.431,110.111,275.291
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","RK8317",1,4758.09470769326,"IPRO",8.3,2019-11-21,115,"Media",-10.1880277777778,-48.6818333333333,2020-03-15,"Medio","Medio",26,0.3,"Neutral","Neutral",425.183045454545,415.995,420.20014893617,20.7732727272727,19.6698,17.917170212766,9.65783059025943,9.09692611886368,8.25394826762792,0.776378787878788,0.720342857142857,0.686825734549139,11.6592954545455,11.3526,11.324085106383,-4.78242149935034,-4.69052611886368,0.512519817478467,70.8348636363636,77.421,82.4195106382979,39.400925343416,39.5398610734261,39.2028373403926,0.224782791060401,0.211667466843725,0.204159799870455,33.1432727272727,31.5102,30.1384468085106,28.0607727272727,26.7946,26.1403617021277,23.4246363636364,22.7042,22.6682340425532,9.71963636363636,8.807,7.47121276595745,21.7212272727273,22.1474,22.6897234042553,1.39468822624531,1.03394158865975,0.764348603039606,1.4135,1.541,1.45546808510638,18708.011,10399.851,19749.361,214.431,110.111,411.931
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","RK8317",2,4777.42946708464,"IPRO",8.3,2019-11-21,115,"Media",-10.1880277777778,-48.6818333333333,2020-03-15,"Medio","Medio",26,0.3,"Neutral","Neutral",425.183045454545,415.995,420.20014893617,20.7732727272727,19.6698,17.917170212766,9.65783059025943,9.09692611886368,8.25394826762792,0.776378787878788,0.720342857142857,0.686825734549139,11.6592954545455,11.3526,11.324085106383,-4.78242149935034,-4.69052611886368,0.512519817478467,70.8348636363636,77.421,82.4195106382979,39.400925343416,39.5398610734261,39.2028373403926,0.224782791060401,0.211667466843725,0.204159799870455,33.1432727272727,31.5102,30.1384468085106,28.0607727272727,26.7946,26.1403617021277,23.4246363636364,22.7042,22.6682340425532,9.71963636363636,8.807,7.47121276595745,21.7212272727273,22.1474,22.6897234042553,1.39468822624531,1.03394158865975,0.764348603039606,1.4135,1.541,1.45546808510638,18708.011,10399.851,19749.361,214.431,110.111,411.931
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","RK8317",3,4407.50696515323,"IPRO",8.3,2019-11-21,115,"Media",-10.1880277777778,-48.6818333333333,2020-03-15,"Medio","Medio",26,0.3,"Neutral","Neutral",425.183045454545,415.995,420.20014893617,20.7732727272727,19.6698,17.917170212766,9.65783059025943,9.09692611886368,8.25394826762792,0.776378787878788,0.720342857142857,0.686825734549139,11.6592954545455,11.3526,11.324085106383,-4.78242149935034,-4.69052611886368,0.512519817478467,70.8348636363636,77.421,82.4195106382979,39.400925343416,39.5398610734261,39.2028373403926,0.224782791060401,0.211667466843725,0.204159799870455,33.1432727272727,31.5102,30.1384468085106,28.0607727272727,26.7946,26.1403617021277,23.4246363636364,22.7042,22.6682340425532,9.71963636363636,8.807,7.47121276595745,21.7212272727273,22.1474,22.6897234042553,1.39468822624531,1.03394158865975,0.764348603039606,1.4135,1.541,1.45546808510638,18708.011,10399.851,19749.361,214.431,110.111,411.931
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","RK8317",4,4517.29921202921,"IPRO",8.3,2019-11-21,115,"Media",-10.1880277777778,-48.6818333333333,2020-03-15,"Medio","Medio",26,0.3,"Neutral","Neutral",425.183045454545,415.995,420.20014893617,20.7732727272727,19.6698,17.917170212766,9.65783059025943,9.09692611886368,8.25394826762792,0.776378787878788,0.720342857142857,0.686825734549139,11.6592954545455,11.3526,11.324085106383,-4.78242149935034,-4.69052611886368,0.512519817478467,70.8348636363636,77.421,82.4195106382979,39.400925343416,39.5398610734261,39.2028373403926,0.224782791060401,0.211667466843725,0.204159799870455,33.1432727272727,31.5102,30.1384468085106,28.0607727272727,26.7946,26.1403617021277,23.4246363636364,22.7042,22.6682340425532,9.71963636363636,8.807,7.47121276595745,21.7212272727273,22.1474,22.6897234042553,1.39468822624531,1.03394158865975,0.764348603039606,1.4135,1.541,1.45546808510638,18708.011,10399.851,19749.361,214.431,110.111,411.931
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","SYN1687",1,4656.03328710125,"IPRO",8.7,2019-11-21,125,"Media",-10.1880277777778,-48.6818333333333,2020-03-25,"Tardio","Tardio",28,0.3,"Neutral","Neutral",425.183045454545,415.995,419.559771929825,20.7732727272727,19.6698,17.8660877192982,9.65783059025943,9.09692611886368,8.22396470713857,0.776378787878788,0.720342857142857,0.680327485380117,11.6592954545455,11.3526,11.2981929824561,-4.78242149935034,-4.69052611886368,0.459789678826337,70.8348636363636,77.421,82.8524035087719,39.400925343416,39.5398610734261,38.9643127111713,0.224782791060401,0.211667466843725,0.20276629071597,33.1432727272727,31.5102,29.921,28.0607727272727,26.7946,26.0066140350877,23.4246363636364,22.7042,22.6127543859649,9.71963636363636,8.807,7.30924561403509,21.7212272727273,22.1474,22.6562631578947,1.39468822624531,1.03394158865975,0.740020126923989,1.4135,1.541,1.40117543859649,18708.011,10399.851,23914.851,214.431,110.111,494.861
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","SYN1687",2,4246.47284201037,"IPRO",8.7,2019-11-21,125,"Media",-10.1880277777778,-48.6818333333333,2020-03-25,"Tardio","Tardio",28,0.3,"Neutral","Neutral",425.183045454545,415.995,419.559771929825,20.7732727272727,19.6698,17.8660877192982,9.65783059025943,9.09692611886368,8.22396470713857,0.776378787878788,0.720342857142857,0.680327485380117,11.6592954545455,11.3526,11.2981929824561,-4.78242149935034,-4.69052611886368,0.459789678826337,70.8348636363636,77.421,82.8524035087719,39.400925343416,39.5398610734261,38.9643127111713,0.224782791060401,0.211667466843725,0.20276629071597,33.1432727272727,31.5102,29.921,28.0607727272727,26.7946,26.0066140350877,23.4246363636364,22.7042,22.6127543859649,9.71963636363636,8.807,7.30924561403509,21.7212272727273,22.1474,22.6562631578947,1.39468822624531,1.03394158865975,0.740020126923989,1.4135,1.541,1.40117543859649,18708.011,10399.851,23914.851,214.431,110.111,494.861
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","SYN1687",3,4460.94750320102,"IPRO",8.7,2019-11-21,125,"Media",-10.1880277777778,-48.6818333333333,2020-03-25,"Tardio","Tardio",28,0.3,"Neutral","Neutral",425.183045454545,415.995,419.559771929825,20.7732727272727,19.6698,17.8660877192982,9.65783059025943,9.09692611886368,8.22396470713857,0.776378787878788,0.720342857142857,0.680327485380117,11.6592954545455,11.3526,11.2981929824561,-4.78242149935034,-4.69052611886368,0.459789678826337,70.8348636363636,77.421,82.8524035087719,39.400925343416,39.5398610734261,38.9643127111713,0.224782791060401,0.211667466843725,0.20276629071597,33.1432727272727,31.5102,29.921,28.0607727272727,26.7946,26.0066140350877,23.4246363636364,22.7042,22.6127543859649,9.71963636363636,8.807,7.30924561403509,21.7212272727273,22.1474,22.6562631578947,1.39468822624531,1.03394158865975,0.740020126923989,1.4135,1.541,1.40117543859649,18708.011,10399.851,23914.851,214.431,110.111,494.861
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","SYN1687",4,4200,"IPRO",8.7,2019-11-21,125,"Media",-10.1880277777778,-48.6818333333333,2020-03-25,"Tardio","Tardio",28,0.3,"Neutral","Neutral",425.183045454545,415.995,419.559771929825,20.7732727272727,19.6698,17.8660877192982,9.65783059025943,9.09692611886368,8.22396470713857,0.776378787878788,0.720342857142857,0.680327485380117,11.6592954545455,11.3526,11.2981929824561,-4.78242149935034,-4.69052611886368,0.459789678826337,70.8348636363636,77.421,82.8524035087719,39.400925343416,39.5398610734261,38.9643127111713,0.224782791060401,0.211667466843725,0.20276629071597,33.1432727272727,31.5102,29.921,28.0607727272727,26.7946,26.0066140350877,23.4246363636364,22.7042,22.6127543859649,9.71963636363636,8.807,7.30924561403509,21.7212272727273,22.1474,22.6562631578947,1.39468822624531,1.03394158865975,0.740020126923989,1.4135,1.541,1.40117543859649,18708.011,10399.851,23914.851,214.431,110.111,494.861
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","NK7701",1,2955.57718911718,"IPRO",7.7,2019-11-21,98,"Media",-10.1880277777778,-48.6818333333333,2020-02-27,"Precoce","Super Precoce",29,0.3,"Neutral","Neutral",425.183045454545,415.995,417.983666666667,20.7732727272727,19.6698,18.0326666666667,9.65783059025943,9.09692611886368,8.30732067867314,0.776378787878788,0.720342857142857,0.685761904761905,11.6592954545455,11.3526,11.3076666666667,-4.78242149935034,-4.69052611886368,0.87101265466019,70.8348636363636,77.421,81.6496666666667,39.400925343416,39.5398610734261,39.4664483752735,0.224782791060401,0.211667466843725,0.2039646913824,33.1432727272727,31.5102,30.1146666666667,28.0607727272727,26.7946,26.1176666666667,23.4246363636364,22.7042,22.6473333333333,9.71963636363636,8.807,7.46833333333333,21.7212272727273,22.1474,22.5023333333333,1.39468822624531,1.03394158865975,0.792190622730621,1.4135,1.541,1.49966666666667,18708.011,10399.851,12539.481,214.431,110.111,275.291
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","NK7701",2,3262.18787158145,"IPRO",7.7,2019-11-21,98,"Media",-10.1880277777778,-48.6818333333333,2020-02-27,"Precoce","Super Precoce",29,0.3,"Neutral","Neutral",425.183045454545,415.995,417.983666666667,20.7732727272727,19.6698,18.0326666666667,9.65783059025943,9.09692611886368,8.30732067867314,0.776378787878788,0.720342857142857,0.685761904761905,11.6592954545455,11.3526,11.3076666666667,-4.78242149935034,-4.69052611886368,0.87101265466019,70.8348636363636,77.421,81.6496666666667,39.400925343416,39.5398610734261,39.4664483752735,0.224782791060401,0.211667466843725,0.2039646913824,33.1432727272727,31.5102,30.1146666666667,28.0607727272727,26.7946,26.1176666666667,23.4246363636364,22.7042,22.6473333333333,9.71963636363636,8.807,7.46833333333333,21.7212272727273,22.1474,22.5023333333333,1.39468822624531,1.03394158865975,0.792190622730621,1.4135,1.541,1.49966666666667,18708.011,10399.851,12539.481,214.431,110.111,275.291
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","NK7701",3,3192.95352323838,"IPRO",7.7,2019-11-21,98,"Media",-10.1880277777778,-48.6818333333333,2020-02-27,"Precoce","Super Precoce",29,0.3,"Neutral","Neutral",425.183045454545,415.995,417.983666666667,20.7732727272727,19.6698,18.0326666666667,9.65783059025943,9.09692611886368,8.30732067867314,0.776378787878788,0.720342857142857,0.685761904761905,11.6592954545455,11.3526,11.3076666666667,-4.78242149935034,-4.69052611886368,0.87101265466019,70.8348636363636,77.421,81.6496666666667,39.400925343416,39.5398610734261,39.4664483752735,0.224782791060401,0.211667466843725,0.2039646913824,33.1432727272727,31.5102,30.1146666666667,28.0607727272727,26.7946,26.1176666666667,23.4246363636364,22.7042,22.6473333333333,9.71963636363636,8.807,7.46833333333333,21.7212272727273,22.1474,22.5023333333333,1.39468822624531,1.03394158865975,0.792190622730621,1.4135,1.541,1.49966666666667,18708.011,10399.851,12539.481,214.431,110.111,275.291
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","NK7701",4,2685.16710348254,"IPRO",7.7,2019-11-21,98,"Media",-10.1880277777778,-48.6818333333333,2020-02-27,"Precoce","Super Precoce",29,0.3,"Neutral","Neutral",425.183045454545,415.995,417.983666666667,20.7732727272727,19.6698,18.0326666666667,9.65783059025943,9.09692611886368,8.30732067867314,0.776378787878788,0.720342857142857,0.685761904761905,11.6592954545455,11.3526,11.3076666666667,-4.78242149935034,-4.69052611886368,0.87101265466019,70.8348636363636,77.421,81.6496666666667,39.400925343416,39.5398610734261,39.4664483752735,0.224782791060401,0.211667466843725,0.2039646913824,33.1432727272727,31.5102,30.1146666666667,28.0607727272727,26.7946,26.1176666666667,23.4246363636364,22.7042,22.6473333333333,9.71963636363636,8.807,7.46833333333333,21.7212272727273,22.1474,22.5023333333333,1.39468822624531,1.03394158865975,0.792190622730621,1.4135,1.541,1.49966666666667,18708.011,10399.851,12539.481,214.431,110.111,275.291
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","NK8301",1,4044.12456915532,"IPRO",8.3,2019-11-21,115,"Media",-10.1880277777778,-48.6818333333333,2020-03-15,"Medio","Medio",26,0.3,"Neutral","Neutral",425.183045454545,415.995,420.20014893617,20.7732727272727,19.6698,17.917170212766,9.65783059025943,9.09692611886368,8.25394826762792,0.776378787878788,0.720342857142857,0.686825734549139,11.6592954545455,11.3526,11.324085106383,-4.78242149935034,-4.69052611886368,0.512519817478467,70.8348636363636,77.421,82.4195106382979,39.400925343416,39.5398610734261,39.2028373403926,0.224782791060401,0.211667466843725,0.204159799870455,33.1432727272727,31.5102,30.1384468085106,28.0607727272727,26.7946,26.1403617021277,23.4246363636364,22.7042,22.6682340425532,9.71963636363636,8.807,7.47121276595745,21.7212272727273,22.1474,22.6897234042553,1.39468822624531,1.03394158865975,0.764348603039606,1.4135,1.541,1.45546808510638,18708.011,10399.851,19749.361,214.431,110.111,411.931
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","NK8301",2,3989.00549725137,"IPRO",8.3,2019-11-21,115,"Media",-10.1880277777778,-48.6818333333333,2020-03-15,"Medio","Medio",26,0.3,"Neutral","Neutral",425.183045454545,415.995,420.20014893617,20.7732727272727,19.6698,17.917170212766,9.65783059025943,9.09692611886368,8.25394826762792,0.776378787878788,0.720342857142857,0.686825734549139,11.6592954545455,11.3526,11.324085106383,-4.78242149935034,-4.69052611886368,0.512519817478467,70.8348636363636,77.421,82.4195106382979,39.400925343416,39.5398610734261,39.2028373403926,0.224782791060401,0.211667466843725,0.204159799870455,33.1432727272727,31.5102,30.1384468085106,28.0607727272727,26.7946,26.1403617021277,23.4246363636364,22.7042,22.6682340425532,9.71963636363636,8.807,7.47121276595745,21.7212272727273,22.1474,22.6897234042553,1.39468822624531,1.03394158865975,0.764348603039606,1.4135,1.541,1.45546808510638,18708.011,10399.851,19749.361,214.431,110.111,411.931
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","NK8301",3,3480,"IPRO",8.3,2019-11-21,115,"Media",-10.1880277777778,-48.6818333333333,2020-03-15,"Medio","Medio",26,0.3,"Neutral","Neutral",425.183045454545,415.995,420.20014893617,20.7732727272727,19.6698,17.917170212766,9.65783059025943,9.09692611886368,8.25394826762792,0.776378787878788,0.720342857142857,0.686825734549139,11.6592954545455,11.3526,11.324085106383,-4.78242149935034,-4.69052611886368,0.512519817478467,70.8348636363636,77.421,82.4195106382979,39.400925343416,39.5398610734261,39.2028373403926,0.224782791060401,0.211667466843725,0.204159799870455,33.1432727272727,31.5102,30.1384468085106,28.0607727272727,26.7946,26.1403617021277,23.4246363636364,22.7042,22.6682340425532,9.71963636363636,8.807,7.47121276595745,21.7212272727273,22.1474,22.6897234042553,1.39468822624531,1.03394158865975,0.764348603039606,1.4135,1.541,1.45546808510638,18708.011,10399.851,19749.361,214.431,110.111,411.931
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","NK8301",4,3940.24901557543,"IPRO",8.3,2019-11-21,115,"Media",-10.1880277777778,-48.6818333333333,2020-03-15,"Medio","Medio",26,0.3,"Neutral","Neutral",425.183045454545,415.995,420.20014893617,20.7732727272727,19.6698,17.917170212766,9.65783059025943,9.09692611886368,8.25394826762792,0.776378787878788,0.720342857142857,0.686825734549139,11.6592954545455,11.3526,11.324085106383,-4.78242149935034,-4.69052611886368,0.512519817478467,70.8348636363636,77.421,82.4195106382979,39.400925343416,39.5398610734261,39.2028373403926,0.224782791060401,0.211667466843725,0.204159799870455,33.1432727272727,31.5102,30.1384468085106,28.0607727272727,26.7946,26.1403617021277,23.4246363636364,22.7042,22.6682340425532,9.71963636363636,8.807,7.47121276595745,21.7212272727273,22.1474,22.6897234042553,1.39468822624531,1.03394158865975,0.764348603039606,1.4135,1.541,1.45546808510638,18708.011,10399.851,19749.361,214.431,110.111,411.931
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","TMG2381",1,4062.09941386922,"IPRO",8.1,2019-11-21,110,"Media",-10.1880277777778,-48.6818333333333,2020-03-10,"Medio","Precoce",24,0.3,"Neutral","Neutral",425.183045454545,415.995,419.844095238095,20.7732727272727,19.6698,18.081,9.65783059025943,9.09692611886368,8.33120545884967,0.776378787878788,0.720342857142857,0.689061224489796,11.6592954545455,11.3526,11.3294523809524,-4.78242149935034,-4.69052611886368,0.187223112578901,70.8348636363636,77.421,81.9050476190476,39.400925343416,39.5398610734261,39.2983172235886,0.224782791060401,0.211667466843725,0.204651882922043,33.1432727272727,31.5102,30.2190952380952,28.0607727272727,26.7946,26.2024285714286,23.4246363636364,22.7042,22.6814761904762,9.71963636363636,8.807,7.53861904761905,21.7212272727273,22.1474,22.6438571428571,1.39468822624531,1.03394158865975,0.782845395436528,1.4135,1.541,1.46695238095238,18708.011,10399.851,17633.411,214.431,110.111,357.691
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","TMG2381",2,4042.83930458169,"IPRO",8.1,2019-11-21,110,"Media",-10.1880277777778,-48.6818333333333,2020-03-10,"Medio","Precoce",24,0.3,"Neutral","Neutral",425.183045454545,415.995,419.844095238095,20.7732727272727,19.6698,18.081,9.65783059025943,9.09692611886368,8.33120545884967,0.776378787878788,0.720342857142857,0.689061224489796,11.6592954545455,11.3526,11.3294523809524,-4.78242149935034,-4.69052611886368,0.187223112578901,70.8348636363636,77.421,81.9050476190476,39.400925343416,39.5398610734261,39.2983172235886,0.224782791060401,0.211667466843725,0.204651882922043,33.1432727272727,31.5102,30.2190952380952,28.0607727272727,26.7946,26.2024285714286,23.4246363636364,22.7042,22.6814761904762,9.71963636363636,8.807,7.53861904761905,21.7212272727273,22.1474,22.6438571428571,1.39468822624531,1.03394158865975,0.782845395436528,1.4135,1.541,1.46695238095238,18708.011,10399.851,17633.411,214.431,110.111,357.691
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","TMG2381",3,3666.49227110583,"IPRO",8.1,2019-11-21,110,"Media",-10.1880277777778,-48.6818333333333,2020-03-10,"Medio","Precoce",24,0.3,"Neutral","Neutral",425.183045454545,415.995,419.844095238095,20.7732727272727,19.6698,18.081,9.65783059025943,9.09692611886368,8.33120545884967,0.776378787878788,0.720342857142857,0.689061224489796,11.6592954545455,11.3526,11.3294523809524,-4.78242149935034,-4.69052611886368,0.187223112578901,70.8348636363636,77.421,81.9050476190476,39.400925343416,39.5398610734261,39.2983172235886,0.224782791060401,0.211667466843725,0.204651882922043,33.1432727272727,31.5102,30.2190952380952,28.0607727272727,26.7946,26.2024285714286,23.4246363636364,22.7042,22.6814761904762,9.71963636363636,8.807,7.53861904761905,21.7212272727273,22.1474,22.6438571428571,1.39468822624531,1.03394158865975,0.782845395436528,1.4135,1.541,1.46695238095238,18708.011,10399.851,17633.411,214.431,110.111,357.691
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","TMG2381",4,3565.95585833605,"IPRO",8.1,2019-11-21,110,"Media",-10.1880277777778,-48.6818333333333,2020-03-10,"Medio","Precoce",24,0.3,"Neutral","Neutral",425.183045454545,415.995,419.844095238095,20.7732727272727,19.6698,18.081,9.65783059025943,9.09692611886368,8.33120545884967,0.776378787878788,0.720342857142857,0.689061224489796,11.6592954545455,11.3526,11.3294523809524,-4.78242149935034,-4.69052611886368,0.187223112578901,70.8348636363636,77.421,81.9050476190476,39.400925343416,39.5398610734261,39.2983172235886,0.224782791060401,0.211667466843725,0.204651882922043,33.1432727272727,31.5102,30.2190952380952,28.0607727272727,26.7946,26.2024285714286,23.4246363636364,22.7042,22.6814761904762,9.71963636363636,8.807,7.53861904761905,21.7212272727273,22.1474,22.6438571428571,1.39468822624531,1.03394158865975,0.782845395436528,1.4135,1.541,1.46695238095238,18708.011,10399.851,17633.411,214.431,110.111,357.691
"Paraiso do Tocantins","10°11' 16.9'' S","48°40' 54.6'' W",2020,"Plintossolo","TMG2383",1,4692.81687069744,"IPRO",8.3,2019-11-21,115,"Media",-10.1880277777778,-48.6818333333333,2020-03-15,"Medio","Medio",26,0.3,"Neutral","Neutral",425.183045454545,415.995,420.20014893617,20.7732727272727,19.6698,17.917170212766,9.65783059025943,9.09692611886368,8.25394826762792,0.776378787878788,0.720342857142857,0.686825734549139,11.6592954545455,11.3526,11.324085106383,-4.78242149935034,-4.69052611886368,0.512519817478467,70.8348636363636,77.421,82.4195106382979,39.400925343416,39.5398610734261,39.2028373403926,0.224782791060401,0.211667466843725,0.204159799870455,33.1432727272727,31.5102,30.1384468085106,28.0607727272727,26.7946,26.1403617021277,23.4246363636364,22.7042,22.6682340425532,9.71963636363636,8.807,7.47121276595745,21.7212272727273,22.1474,22.6897234042553,1.39468822624531,1.03394158865975,0.764348603039606,1.4135,1.541,1.45546808510638,18708.011,10399.851,19749.361,214.431,110.111,411.931
